"uniqueID","temp","precip","PET","aridity"
5,7.59583336114883,45.0166679223379,1.59166667237878,58.5441034369612
8,7.59583336114883,45.0166679223379,1.59166667237878,58.5441034369612
30,10.1833335475789,55.6861124237378,1.78055557649997,77.5987308851743
36,8.67500022115807,96.691668510437,1.84166669597228,92.6302818270087
46,15.8250003357728,38.9583342870077,4.7250000834465,11.1116216425826
55,17.5458336340057,66.5888904730479,3.60000003708733,19.4935633389341
60,8.28333337201426,133.325001716614,1.35833334177732,298.324929644825
73,21.2000002861023,124.958336512248,4.03333340088526,33.3274318158858
94,7.16666686038176,79.100001335144,1.30000001688798,101.661154524777
111,22.3333337306976,96.6833362181981,4.34166675806046,21.3968427207204
115,7.03333344745139,88.1500007311503,1.20833332836628,127.980309716037
121,10.2583334648775,69.2444455358717,1.57500003443824,90.2514574026799
142,8.19583349341216,85.1479187409083,1.30208335754772,153.00244276159
149,15.3750001390775,72.3166684707006,3.00833338002364,33.4145918112049
159,4.20833330353101,39.1250004768372,1.98333334674438,100.162538715291
188,18.7750004132589,70.6833348274231,3.88333338499069,18.4617924158712
197,20.9916668335597,88.0000000099341,4.12500005960464,23.0400073396935
202,8.21666681932079,86.6916686693827,1.30833336090048,161.222514160427
213,-1.40833332886298,28.3250006039937,1.07500001726051,Inf
226,20.9250005682309,19.900000333786,5.6250001390775,4.45019315571496
228,21.2000004847844,29.4666665792465,5.43333337704341,5.27747112871101
237,-3.72500010672957,61.0333358446757,0.916666705161333,Inf
239,6.16250010579824,110.316668192546,1.17500002185504,189.682456971656
246,10.4375000819564,104.941668387502,3.56666672229767,67.6829442839069
252,9.50000012417634,88.8000011444092,1.40833335369825,119.281823124015
277,10.7125001798073,68.7500017484029,1.8500000089407,62.5821935758071
311,10.8833336712172,42.2000010808309,2.2500000273188,37.2380447598427
348,10.2708334922791,63.2166681289673,1.516666688025,69.5669780567904
349,-3.1125001013279,49.916667620341,0.983333351711432,Inf
351,14.7666669040918,54.4166675011317,3.45000006755193,13.2861507559529
355,15.0666669650624,74.2000019550323,3.95000006755193,62.5496891125661
363,9.95833355436722,21.4583338449399,3.44166676700115,10.2746064398916
373,11.1625002995133,45.2416676084201,2.92500004172325,30.2582854491064
374,14.529166897138,46.8416673342387,3.30000005662441,28.0711706550629
393,4.66666669646899,42.4916674296061,1.32500002222757,Inf
397,3.67083332035691,23.6750002702077,2.35833341007431,Inf
402,17.0500004341205,18.741666548575,4.85000007351239,4.80507623355162
403,8.78333341764907,59.1333341598511,1.46666666679084,131.275372746271
405,NA,NA,NA,NA
407,5.42500015844901,32.8000009059906,2.40833337108294,15.926272717808
