uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Tringa,,,pair/km²,mean,15.2
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Tringa,,,pair/km²,mean,15
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Tringa,,,pair/km²,mean,19.1
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Tringa,,,pair/km²,mean,18.5
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Tringa,,,pair/km²,range,0-110
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Tringa,,,pair/km²,range,0-137
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Tringa,,,pair/km²,range,0-87
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Tringa,,,pair/km²,range,0-87
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Haematopodidae,,,pair/km²,mean,24.9
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Haematopodidae,,,pair/km²,mean,14
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Haematopodidae,,,pair/km²,mean,14.6
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Haematopodidae,,,pair/km²,mean,11.9
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Haematopodidae,,,pair/km²,range,0-200
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Haematopodidae,,,pair/km²,range,0-133
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Haematopodidae,,,pair/km²,range,0-67
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Haematopodidae,,,pair/km²,range,0-50
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Charadriidae,,,pair/km²,mean,17.1
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Charadriidae,,,pair/km²,mean,16
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Charadriidae,,,pair/km²,mean,22.3
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Charadriidae,,,pair/km²,mean,23.9
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Charadriidae,,,pair/km²,range,0-108
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Charadriidae,,,pair/km²,range,0-131
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Charadriidae,,,pair/km²,range,0-137
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Charadriidae,,,pair/km²,range,0-137
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Charadrius,,,pair/km²,mean,6.4
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Charadrius,,,pair/km²,mean,6
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Charadrius,,,pair/km²,mean,11.1
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Charadrius,,,pair/km²,mean,11.3
2153,year1,1988,276,grazed,0,4-level ocular scoring,1.33,Aves,Charadrius,,,pair/km²,range,0-61
2153,year2,1998,273,grazed,0,4-level ocular scoring,1.5,Aves,Charadrius,,,pair/km²,range,0-50
2153,year3,1999,163,grazed,0,4-level ocular scoring,1.96,Aves,Charadrius,,,pair/km²,range,0-75
2153,year3random,1999,70,grazed,0,4-level ocular scoring,2,Aves,Charadrius,,,pair/km²,range,0-75
