uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,% Cover shrubs,Mean,84.8
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,% Cover shrubs,Mean,69.8
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,% Cover shrubs,Mean,58
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,% Cover Herbaceous,Mean,12
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,% Cover Herbaceous,Mean,25.1
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,% Cover Herbaceous,Mean,32.5
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,% Cover Dead Matter,Mean,15
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,% Cover Dead Matter,Mean,26.9
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,% Cover Dead Matter,Mean,36.5
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,% Cover Bare Ground,Mean,2.1
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,% Cover Bare Ground,Mean,1.8
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,% Cover Bare Ground,Mean,4.3
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,Height,Mean,25.9
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,Height,Mean,18
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,Height,Mean,15.1
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,Sp. Richness,Mean,13.1
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,Sp. Richness,Mean,14.5
2152,LocalHigh,2003,50,Grazed,0,goats/ha,11.7,plants,,,,Sp. Richness,Mean,15.8
2152,CashmereLow,2003,50,Grazed,0,goats/ha,6.7,plants,,,,Diversity,Mean,1.77
2152,CashmereHigh,2003,50,Grazed,0,goats/ha,15,plants,,,,Diversity,Mean,1.99
